X1,X1,cluster,status
2196,2196,0,1
2197,2197,1,1
2198,2198,0,1
2202,2202,0,1
2204,2204,1,1
2206,2206,0,1
2211,2211,0,1
2212,2212,0,1
2214,2214,0,1
2215,2215,0,1
2219,2219,0,1
2224,2224,1,1
2225,2225,0,1
2232,2232,1,1
2236,2236,0,1
2237,2237,0,1
2241,2241,0,1
2242,2242,0,1
2245,2245,1,1
2246,2246,0,1
2248,2248,0,1
2250,2250,0,1
2252,2252,0,1
2255,2255,0,1
2256,2256,1,1
2257,2257,0,1
2259,2259,1,1
2267,2267,0,1
2269,2269,0,1
2281,2281,0,1
2283,2283,0,1
2285,2285,1,1
2292,2292,1,1
2302,2302,1,1
2304,2304,0,1
2307,2307,0,1
2309,2309,0,1
2329,2329,0,1
2335,2335,0,1
2336,2336,0,1
2341,2341,1,1
2346,2346,1,1
2565,2565,1,0
2567,2567,1,0
2568,2568,1,0
2569,2569,0,0
2570,2570,1,0
2571,2571,1,0
2572,2572,1,0
2573,2573,1,0
2574,2574,1,0
2575,2575,1,0
2576,2576,0,0
2577,2577,1,0
2578,2578,1,0
2579,2579,1,0
2580,2580,1,0
2581,2581,1,0
2582,2582,1,0
2583,2583,1,0
2584,2584,1,0
2586,2586,1,0
2587,2587,1,0
2588,2588,1,0
2589,2589,1,0
2590,2590,1,0
2591,2591,1,0
2592,2592,1,0
2593,2593,1,0
2594,2594,1,0
2595,2595,1,0
2596,2596,1,0
2597,2597,1,0
2598,2598,1,0
2599,2599,1,0
2600,2600,1,0
2601,2601,0,0
2602,2602,1,0
2603,2603,1,0
2604,2604,1,0
2605,2605,1,0
2606,2606,1,0
2607,2607,1,0
2609,2609,1,0
2610,2610,1,0
2611,2611,1,0
2612,2612,1,0
2613,2613,1,0
2614,2614,1,0
2615,2615,1,0
2616,2616,1,0
2617,2617,1,0
2618,2618,1,0
2619,2619,1,0
2621,2621,1,0
2622,2622,1,0
2623,2623,1,0
2624,2624,1,0
2625,2625,1,0
2626,2626,1,0
2627,2627,1,0
2628,2628,1,0
2630,2630,1,0
2632,2632,1,0
2633,2633,1,0
2634,2634,1,0
2635,2635,1,0
2637,2637,1,0
2638,2638,1,0
2639,2639,1,0
2640,2640,1,0
2641,2641,1,0
2642,2642,1,0
2643,2643,1,0
2644,2644,1,0
2645,2645,1,0
2646,2646,1,0
2647,2647,1,0
2649,2649,1,0
2650,2650,1,0
2651,2651,1,0
2652,2652,1,0
2653,2653,1,0
2654,2654,1,0
2655,2655,1,0
2656,2656,1,0
2657,2657,1,0
2658,2658,1,0
2659,2659,1,0
2660,2660,1,0
2662,2662,1,0
2663,2663,1,0
2664,2664,1,0
2665,2665,1,0
2666,2666,1,0
2667,2667,1,0
2668,2668,1,0
2669,2669,1,0
2670,2670,1,0
2672,2672,1,0
2673,2673,1,0
2674,2674,0,0
2675,2675,1,0
2676,2676,1,0
2677,2677,0,0
2678,2678,1,0
2679,2679,1,0
2680,2680,1,0
2681,2681,1,0
2682,2682,1,0
2683,2683,1,0
2685,2685,1,0
2686,2686,1,0
2687,2687,1,0
2688,2688,1,0
2689,2689,1,0
2690,2690,1,0
2691,2691,1,0
2692,2692,1,0
2693,2693,1,0
2694,2694,1,0
2695,2695,1,0
2696,2696,1,0
2697,2697,1,0
2698,2698,1,0
2699,2699,1,0
2700,2700,1,0
2701,2701,1,0
2702,2702,1,0
2703,2703,1,0
2704,2704,1,0
2705,2705,1,0
2706,2706,1,0
2707,2707,1,0
2708,2708,1,0
2709,2709,1,0
2710,2710,1,0
2711,2711,1,0
2712,2712,1,0
2713,2713,1,0
2715,2715,1,0
2716,2716,1,0
2717,2717,1,0
2718,2718,1,0
2720,2720,0,0
2721,2721,1,0
2722,2722,1,0
2723,2723,1,0
2725,2725,1,0
2726,2726,1,0
2727,2727,1,0
2728,2728,1,0
2730,2730,1,0
2731,2731,1,0
2733,2733,1,0
2734,2734,1,0
2735,2735,1,0
2736,2736,1,0
2737,2737,1,0
2738,2738,0,0
2739,2739,1,0
2741,2741,1,0
2744,2744,1,0
2745,2745,1,0
2746,2746,0,0
2747,2747,1,0
2748,2748,1,0
2749,2749,1,0
2750,2750,1,0
2751,2751,1,0
2752,2752,1,0
2753,2753,1,0
2754,2754,1,0
2755,2755,1,0
2756,2756,1,0
2757,2757,1,0
2758,2758,1,0
2759,2759,1,0
2761,2761,1,0
2762,2762,1,0
2763,2763,1,0
2764,2764,1,0
2765,2765,1,0
2768,2768,1,0
2769,2769,1,0
2770,2770,1,0
2771,2771,1,0
2772,2772,1,0
2773,2773,1,0
2774,2774,1,0
2775,2775,1,0
2776,2776,1,0
2777,2777,1,0
2778,2778,1,0
2779,2779,1,0
2780,2780,1,0
2782,2782,1,0
2783,2783,1,0
2784,2784,1,0
2785,2785,1,0
2786,2786,1,0
2787,2787,1,0
2788,2788,1,0
2789,2789,1,0
2790,2790,1,0
2791,2791,1,0
2792,2792,1,0
2793,2793,1,0
2794,2794,1,0
2795,2795,1,0
2796,2796,1,0
2797,2797,1,0
2799,2799,1,0
2800,2800,1,0
2801,2801,1,0
2802,2802,1,0
2803,2803,1,0
2804,2804,1,0
2805,2805,1,0
2806,2806,1,0
2807,2807,1,0
2808,2808,1,0
2811,2811,1,0
2812,2812,1,0
2813,2813,1,0
2814,2814,0,0
2815,2815,0,0
2817,2817,1,0
2818,2818,1,0
2819,2819,1,0
2820,2820,1,0
2821,2821,1,0
2822,2822,1,0
2823,2823,1,0
2824,2824,1,0
2825,2825,1,0
2826,2826,1,0
2827,2827,1,0
2828,2828,1,0
2829,2829,1,0
2830,2830,1,0
2831,2831,1,0
2832,2832,1,0
2833,2833,1,0
2834,2834,0,0
2835,2835,1,0
2836,2836,1,0
2837,2837,1,0
2838,2838,1,0
2839,2839,1,0
2840,2840,1,0
2841,2841,1,0
2842,2842,1,0
2843,2843,1,0
2844,2844,1,0
2845,2845,1,0
2846,2846,0,0
2847,2847,1,0
2848,2848,0,0
2849,2849,1,0
2851,2851,1,0
2852,2852,1,0
2853,2853,1,0
2854,2854,1,0
2856,2856,1,0
2857,2857,1,0
2858,2858,1,0
2859,2859,1,0
2860,2860,1,0
2861,2861,1,0
2862,2862,1,0
2863,2863,1,0
2864,2864,1,0
2865,2865,1,0
2866,2866,1,0
2867,2867,1,0
2868,2868,1,0
2869,2869,1,0
2870,2870,1,0
2871,2871,1,0
2872,2872,1,0
2873,2873,1,0
2874,2874,1,0
2875,2875,1,0
2876,2876,1,0
2877,2877,1,0
2878,2878,0,0
2879,2879,1,0
2880,2880,1,0
2882,2882,1,0
2883,2883,1,0
2884,2884,1,0
2885,2885,1,0
2886,2886,1,0
2887,2887,0,0
2888,2888,1,0
2889,2889,1,0
2890,2890,1,0
2891,2891,1,0
2893,2893,1,0
2894,2894,1,0
2895,2895,1,0
2897,2897,1,0
2898,2898,1,0
2899,2899,1,0
2900,2900,1,0
2901,2901,1,0
2902,2902,1,0
2903,2903,1,0
2904,2904,1,0
2905,2905,1,0
2907,2907,1,0
2908,2908,1,0
2909,2909,1,0
2910,2910,1,0
2911,2911,1,0
2912,2912,1,0
2913,2913,1,0
2914,2914,1,0
2915,2915,1,0
2916,2916,1,0
2917,2917,1,0
2918,2918,1,0
2919,2919,1,0
2921,2921,1,0
2923,2923,1,0
2924,2924,1,0
2925,2925,1,0
2926,2926,1,0
2927,2927,1,0
2928,2928,1,0
2929,2929,1,0
2930,2930,1,0
2933,2933,1,0
2934,2934,1,0
2935,2935,1,0
2936,2936,1,0
2937,2937,1,0
2938,2938,1,0
2939,2939,1,0
2940,2940,1,0
2941,2941,0,0
2942,2942,1,0
2943,2943,1,0
2945,2945,1,0
2946,2946,1,0
2947,2947,1,0
2948,2948,1,0
2949,2949,1,0
2950,2950,1,0
2951,2951,1,0
2952,2952,1,0
2953,2953,1,0
2954,2954,1,0
2955,2955,1,0
2956,2956,1,0
2957,2957,1,0
2959,2959,1,0
2961,2961,1,0
2962,2962,1,0
2963,2963,0,0
2965,2965,1,0
2966,2966,1,0
2967,2967,1,0
2968,2968,1,0
2969,2969,1,0
2971,2971,1,0
2972,2972,1,0
2973,2973,1,0
2974,2974,0,0
2975,2975,1,0
2976,2976,1,0
2977,2977,1,0
2978,2978,1,0
2979,2979,1,0
2980,2980,1,0
2981,2981,1,0
2982,2982,1,0
2983,2983,1,0
2984,2984,1,0
2985,2985,1,0
2986,2986,1,0
2987,2987,1,0
2988,2988,1,0
2989,2989,1,0
2990,2990,1,0
2991,2991,1,0
2992,2992,1,0
2993,2993,1,0
2994,2994,1,0
2995,2995,1,0
2996,2996,0,0
2997,2997,1,0
2998,2998,1,0
3000,3000,1,0
3001,3001,1,0
3002,3002,1,0
3003,3003,1,0
3004,3004,1,0
3005,3005,1,0
3006,3006,1,0
3007,3007,1,0
3008,3008,1,0
3010,3010,1,0
3011,3011,1,0
3012,3012,1,0
3013,3013,0,0
3014,3014,1,0
3015,3015,1,0
3016,3016,1,0
3017,3017,1,0
3018,3018,0,0
3019,3019,1,0
3020,3020,1,0
3021,3021,1,0
3022,3022,1,0
3023,3023,1,0
3024,3024,1,0
3025,3025,1,0
3026,3026,1,0
3027,3027,1,0
3028,3028,1,0
3029,3029,1,0
3030,3030,1,0
3031,3031,1,0
3032,3032,1,0
3033,3033,1,0
3034,3034,1,0
3035,3035,1,0
3036,3036,1,0
3037,3037,1,0
3038,3038,1,0
3039,3039,1,0
3040,3040,1,0
3041,3041,1,0
3042,3042,1,0
3043,3043,1,0
3044,3044,1,0
3045,3045,1,0
3046,3046,1,0
3047,3047,1,0
3048,3048,1,0
3049,3049,1,0
3050,3050,1,0
3051,3051,1,0
3052,3052,0,0
3053,3053,1,0
3054,3054,1,0
3056,3056,1,0
3057,3057,1,0
3058,3058,1,0
3059,3059,1,0
3060,3060,1,0
3061,3061,0,0
3062,3062,1,0
3063,3063,1,0
3064,3064,0,0
3065,3065,1,0
3066,3066,1,0
3067,3067,1,0
3068,3068,1,0
3069,3069,1,0
3070,3070,0,0
3071,3071,1,0
3072,3072,1,0
3073,3073,1,0
3074,3074,1,0
3075,3075,0,0
3076,3076,0,0
3077,3077,1,0
3078,3078,1,0
3081,3081,1,0
3082,3082,1,0
3083,3083,1,0
3084,3084,1,0
3085,3085,1,0
3086,3086,1,0
3087,3087,1,0
3088,3088,1,0
3089,3089,1,0
3090,3090,1,0
3091,3091,1,0
3092,3092,1,0
3093,3093,1,0
3094,3094,1,0
3095,3095,1,0
3096,3096,1,0
3097,3097,1,0
3098,3098,1,0
3099,3099,1,0
3101,3101,1,0
3102,3102,1,0
3103,3103,1,0
3104,3104,1,0
3105,3105,1,0
3106,3106,1,0
3107,3107,1,0
3108,3108,1,0
3109,3109,1,0
3110,3110,1,0
3111,3111,1,0
3112,3112,1,0
3113,3113,1,0
3114,3114,1,0
3115,3115,1,0
3116,3116,0,0
3117,3117,1,0
3118,3118,1,0
3120,3120,1,0
3121,3121,1,0
3122,3122,1,0
3123,3123,1,0
3124,3124,1,0
3125,3125,1,0
3126,3126,1,0
3127,3127,1,0
3128,3128,1,0
3130,3130,1,0
3131,3131,1,0
3132,3132,1,0
3133,3133,1,0
3134,3134,1,0
3135,3135,1,0
3136,3136,1,0
3137,3137,1,0
3138,3138,1,0
3139,3139,1,0
3140,3140,1,0
3141,3141,1,0
3142,3142,1,0
3143,3143,1,0
3144,3144,1,0
3145,3145,1,0
3146,3146,0,0
3147,3147,1,0
3149,3149,1,0
3150,3150,1,0
3151,3151,1,0
3152,3152,1,0
3153,3153,1,0
3154,3154,1,0
3155,3155,1,0
3156,3156,1,0
3157,3157,1,0
3158,3158,1,0
3159,3159,1,0
3160,3160,0,0
3161,3161,1,0
3162,3162,0,0
3163,3163,1,0
3164,3164,1,0
3165,3165,1,0
3166,3166,0,0
3167,3167,1,0
3168,3168,1,0
3169,3169,1,0
3171,3171,1,0
3172,3172,1,0
3173,3173,1,0
3174,3174,1,0
3175,3175,1,0
3176,3176,1,0
3177,3177,1,0
3178,3178,1,0
3180,3180,1,0
3181,3181,1,0
3183,3183,1,0
3184,3184,1,0
3185,3185,1,0
3186,3186,1,0
3187,3187,1,0
3188,3188,0,0
3189,3189,1,0
3190,3190,1,0
3191,3191,1,0
3192,3192,1,0
3194,3194,1,0
3195,3195,1,0
3196,3196,1,0
3197,3197,1,0
3198,3198,0,0
3199,3199,1,0
3200,3200,1,0
3201,3201,1,0
3202,3202,1,0
3203,3203,1,0
3204,3204,1,0
3205,3205,1,0
3206,3206,1,0
3207,3207,1,0
3209,3209,1,0
3210,3210,1,0
3212,3212,1,0
3213,3213,1,0
3214,3214,1,0
3215,3215,1,0
3216,3216,1,0
3217,3217,1,0
3218,3218,1,0
3220,3220,1,0
3221,3221,1,0
3222,3222,1,0
3223,3223,1,0
3224,3224,1,0
3226,3226,1,0
3227,3227,1,0
3228,3228,1,0
3229,3229,1,0
3230,3230,1,0
3231,3231,1,0
3232,3232,1,0
3234,3234,1,0
3235,3235,1,0
3237,3237,1,0
3238,3238,1,0
3239,3239,1,0
3240,3240,1,0
3241,3241,1,0
3242,3242,1,0
3243,3243,1,0
3244,3244,1,0
3245,3245,1,0
3246,3246,1,0
3247,3247,1,0
3248,3248,0,0
3249,3249,1,0
3250,3250,1,0
3251,3251,1,0
3252,3252,1,0
3253,3253,1,0
3254,3254,1,0
3256,3256,1,0
3257,3257,1,0
3258,3258,1,0
3259,3259,1,0
3260,3260,1,0
3261,3261,0,0
3262,3262,1,0
3263,3263,1,0
3264,3264,1,0
3265,3265,1,0
3266,3266,1,0
3267,3267,1,0
3268,3268,1,0
3269,3269,1,0
3270,3270,1,0
3271,3271,1,0
3272,3272,1,0
3273,3273,1,0
3274,3274,1,0
3275,3275,1,0
3276,3276,1,0
3277,3277,1,0
3279,3279,0,0
3280,3280,1,0
3281,3281,1,0
3282,3282,1,0
3283,3283,1,0
3284,3284,1,0
3285,3285,1,0
3286,3286,1,0
3287,3287,1,0
3288,3288,1,0
3289,3289,1,0
3290,3290,1,0
3291,3291,1,0
3292,3292,1,0
3293,3293,1,0
3294,3294,1,0
3295,3295,1,0
3297,3297,1,0
3298,3298,1,0
3299,3299,1,0
3300,3300,1,0
3301,3301,1,0
3302,3302,1,0
3303,3303,1,0
3304,3304,1,0
3305,3305,1,0
3307,3307,1,0
3308,3308,1,0
3309,3309,1,0
3310,3310,1,0
3311,3311,1,0
3312,3312,1,0
3313,3313,1,0
3315,3315,1,0
3316,3316,1,0
3317,3317,1,0
3318,3318,1,0
3319,3319,1,0
3320,3320,1,0
3321,3321,1,0
3322,3322,1,0
3323,3323,1,0
3324,3324,1,0
3325,3325,1,0
3326,3326,1,0
3327,3327,0,0
3329,3329,1,0
3331,3331,1,0
3332,3332,1,0
3333,3333,1,0
3334,3334,1,0
3335,3335,1,0
3336,3336,1,0
3337,3337,1,0
3338,3338,1,0
3339,3339,1,0
3341,3341,1,0
3342,3342,1,0
3343,3343,1,0
3344,3344,1,0
3345,3345,1,0
3346,3346,1,0
3347,3347,1,0
3348,3348,1,0
3350,3350,1,0
3351,3351,1,0
3352,3352,1,0
3353,3353,1,0
3354,3354,1,0
3355,3355,1,0
3356,3356,1,0
3357,3357,1,0
3358,3358,1,0
3360,3360,1,0
3361,3361,1,0
3362,3362,1,0
3363,3363,1,0
3364,3364,1,0
3365,3365,1,0
3366,3366,1,0
3367,3367,1,0
3368,3368,1,0
3369,3369,1,0
3370,3370,1,0
3371,3371,0,0
3372,3372,1,0
3373,3373,1,0
3374,3374,1,0
3375,3375,1,0
3376,3376,1,0
3377,3377,1,0
3379,3379,0,0
3380,3380,1,0
3381,3381,1,0
3382,3382,1,0
3383,3383,1,0
3384,3384,0,0
3385,3385,1,0
3386,3386,1,0
3387,3387,1,0
3388,3388,1,0
3390,3390,1,0
3392,3392,1,0
3393,3393,1,0
3394,3394,1,0
3395,3395,1,0
3396,3396,0,0
3397,3397,1,0
3398,3398,1,0
3399,3399,1,0
3400,3400,1,0
3401,3401,1,0
3402,3402,1,0
3403,3403,1,0
3404,3404,1,0
3405,3405,1,0
3406,3406,1,0
3409,3409,1,0
3410,3410,1,0
3411,3411,1,0
3412,3412,1,0
3413,3413,1,0
3414,3414,1,0
3415,3415,1,0
3417,3417,1,0
3418,3418,1,0
3419,3419,1,0
3420,3420,1,0
3421,3421,1,0
3422,3422,1,0
3424,3424,1,0
3425,3425,1,0
3426,3426,1,0
3427,3427,1,0
3428,3428,1,0
3430,3430,1,0
3431,3431,1,0
3432,3432,1,0
3433,3433,1,0
3434,3434,1,0
3435,3435,1,0
3436,3436,1,0
3437,3437,1,0
3438,3438,1,0
3439,3439,1,0
3440,3440,1,0
3441,3441,1,0
3442,3442,1,0
3443,3443,1,0
3444,3444,1,0
3445,3445,1,0
3446,3446,1,0
3447,3447,1,0
3448,3448,1,0
3449,3449,1,0
3450,3450,1,0
3451,3451,1,0
3452,3452,1,0
3453,3453,1,0
3454,3454,1,0
3455,3455,1,0
3456,3456,1,0
3457,3457,1,0
3458,3458,1,0
3459,3459,1,0
3460,3460,1,0
3461,3461,1,0
3462,3462,1,0
3463,3463,1,0
3464,3464,1,0
3465,3465,1,0
3466,3466,1,0
3467,3467,1,0
3468,3468,1,0
3469,3469,1,0
3470,3470,1,0
3471,3471,1,0
3472,3472,1,0
3473,3473,1,0
3474,3474,1,0
3476,3476,1,0
3477,3477,1,0
3478,3478,1,0
3479,3479,0,0
3480,3480,1,0
3481,3481,1,0
3482,3482,1,0
3483,3483,1,0
3484,3484,1,0
3485,3485,1,0
3486,3486,1,0
3487,3487,1,0
3488,3488,1,0
3490,3490,1,0
3491,3491,1,0
3492,3492,1,0
3493,3493,1,0
3494,3494,1,0
3495,3495,1,0
3496,3496,1,0
3497,3497,1,0
3499,3499,1,0
3500,3500,1,0
3501,3501,0,0
3502,3502,1,0
3503,3503,0,0
3504,3504,1,0
3505,3505,1,0
3506,3506,1,0
3507,3507,1,0
3508,3508,1,0
3509,3509,1,0
3510,3510,1,0
3511,3511,1,0
3512,3512,1,0
3513,3513,0,0
3514,3514,1,0
3515,3515,1,0
3516,3516,1,0
3517,3517,1,0
3518,3518,1,0
3519,3519,1,0
3520,3520,1,0
3521,3521,1,0
3522,3522,1,0
3523,3523,1,0
3524,3524,1,0
3525,3525,1,0
3526,3526,1,0
3527,3527,1,0
3528,3528,1,0
3529,3529,1,0
3530,3530,1,0
3533,3533,1,0
3534,3534,1,0
3535,3535,1,0
3536,3536,1,0
3538,3538,1,0
3539,3539,0,0
3540,3540,1,0
3541,3541,1,0
3542,3542,1,0
3543,3543,0,0
3544,3544,1,0
3545,3545,1,0
3546,3546,1,0
3547,3547,1,0
3549,3549,1,0
3550,3550,1,0
3551,3551,1,0
3552,3552,1,0
3553,3553,1,0
3554,3554,1,0
3555,3555,1,0
3556,3556,1,0
3557,3557,1,0
3558,3558,1,0
3559,3559,1,0
3560,3560,1,0
3561,3561,1,0
3562,3562,1,0
3563,3563,1,0
3564,3564,1,0
3565,3565,1,0
3566,3566,1,0
3567,3567,1,0
3568,3568,1,0
3570,3570,1,0
3571,3571,1,0
3572,3572,1,0
3573,3573,1,0
3574,3574,1,0
3576,3576,1,0
3577,3577,1,0
3578,3578,1,0
3579,3579,1,0
3580,3580,1,0
3581,3581,1,0
3582,3582,1,0
3583,3583,1,0
3584,3584,1,0
3585,3585,1,0
3587,3587,1,0
3588,3588,1,0
3589,3589,1,0
3590,3590,1,0
3591,3591,1,0
3592,3592,1,0
3594,3594,1,0
3595,3595,1,0
3596,3596,1,0
3597,3597,1,0
3598,3598,1,0
3599,3599,1,0
3600,3600,1,0
3601,3601,1,0
3602,3602,0,0
3603,3603,0,0
3604,3604,1,0
3605,3605,1,0
3606,3606,1,0
3607,3607,1,0
3608,3608,1,0
3609,3609,1,0
3610,3610,1,0
3611,3611,1,0
3612,3612,1,0
3613,3613,1,0
3614,3614,1,0
3615,3615,1,0
3616,3616,1,0
3619,3619,1,0
3620,3620,1,0
3621,3621,1,0
3622,3622,0,0
3623,3623,1,0
3624,3624,1,0
3625,3625,1,0
3626,3626,0,0
3627,3627,1,0
3628,3628,1,0
3630,3630,1,0
3631,3631,1,0
3632,3632,1,0
3635,3635,1,0
3636,3636,1,0
3637,3637,1,0
3638,3638,1,0
3639,3639,1,0
3640,3640,1,0
3641,3641,1,0
3642,3642,1,0
3643,3643,1,0
3644,3644,1,0
3645,3645,1,0
3646,3646,1,0
3647,3647,1,0
3648,3648,1,0
3649,3649,1,0
3650,3650,1,0
3652,3652,1,0
3653,3653,1,0
3654,3654,1,0
3655,3655,1,0
3656,3656,1,0
3657,3657,1,0
3658,3658,1,0
3659,3659,1,0
3660,3660,1,0
3661,3661,1,0
3662,3662,1,0
3663,3663,1,0
3664,3664,1,0
3665,3665,1,0
3666,3666,1,0
3667,3667,1,0
3668,3668,1,0
3669,3669,1,0
3670,3670,1,0
3671,3671,1,0
3672,3672,1,0
3673,3673,1,0
3675,3675,1,0
3678,3678,1,0
3679,3679,1,0
3680,3680,1,0
3681,3681,1,0
3682,3682,1,0
3684,3684,1,0
3685,3685,0,0
3686,3686,1,0
3687,3687,1,0
3688,3688,1,0
3689,3689,1,0
3690,3690,1,0
3692,3692,1,0
3693,3693,1,0
3694,3694,1,0
3695,3695,1,0
3696,3696,1,0
3697,3697,1,0
3699,3699,1,0
3700,3700,1,0
3701,3701,1,0
3702,3702,1,0
3703,3703,1,0
3704,3704,1,0
3705,3705,1,0
3706,3706,1,0
3707,3707,0,0
3708,3708,1,0
3709,3709,0,0
3710,3710,1,0
3711,3711,1,0
3713,3713,1,0
3714,3714,1,0
3718,3718,1,0
3719,3719,0,0
3720,3720,1,0
3721,3721,1,0
3722,3722,1,0
3723,3723,1,0
3724,3724,1,0
3725,3725,1,0
3726,3726,1,0
3727,3727,0,0
3728,3728,1,0
3729,3729,1,0
3730,3730,1,0
3731,3731,1,0
3732,3732,1,0
3733,3733,1,0
3734,3734,1,0
3736,3736,1,0
3737,3737,1,0
3738,3738,1,0
3739,3739,1,0
3740,3740,1,0
3741,3741,1,0
3742,3742,1,0
3744,3744,1,0
3745,3745,1,0
3746,3746,1,0
3747,3747,1,0
3748,3748,1,0
3749,3749,1,0
3750,3750,1,0
3751,3751,1,0
3752,3752,1,0
3753,3753,0,0
3754,3754,1,0
3755,3755,1,0
3756,3756,1,0
3757,3757,1,0
3758,3758,1,0
3759,3759,1,0
3760,3760,1,0
3761,3761,1,0
3762,3762,1,0
3763,3763,1,0
3765,3765,1,0
3766,3766,1,0
3767,3767,1,0
3768,3768,1,0
3769,3769,1,0
3770,3770,1,0
3771,3771,1,0
3772,3772,1,0
3773,3773,1,0
3776,3776,1,0
3777,3777,1,0
3778,3778,1,0
3779,3779,1,0
3781,3781,1,0
3782,3782,1,0
3783,3783,1,0
3784,3784,1,0
3786,3786,1,0
3787,3787,1,0
3788,3788,1,0
3790,3790,1,0
3791,3791,1,0
3792,3792,1,0
3793,3793,1,0
3794,3794,1,0
3795,3795,1,0
3796,3796,1,0
3797,3797,1,0
3798,3798,1,0
3799,3799,1,0
3800,3800,1,0
3801,3801,1,0
3802,3802,1,0
3803,3803,1,0
3804,3804,1,0
3805,3805,1,0
3806,3806,1,0
3807,3807,1,0
3808,3808,1,0
3809,3809,1,0
3810,3810,1,0
3811,3811,1,0
3812,3812,1,0
3813,3813,1,0
3815,3815,1,0
3816,3816,1,0
3817,3817,1,0
3818,3818,1,0
3820,3820,1,0
3821,3821,1,0
3822,3822,1,0
3823,3823,0,0
3825,3825,1,0
3826,3826,1,0
3827,3827,1,0
3828,3828,1,0
3829,3829,1,0
3830,3830,1,0
3831,3831,1,0
3832,3832,1,0
3833,3833,1,0
3834,3834,1,0
3835,3835,1,0
3836,3836,1,0
3838,3838,1,0
3840,3840,1,0
3841,3841,1,0
3842,3842,1,0
3843,3843,1,0
3844,3844,1,0
3845,3845,1,0
3846,3846,1,0
3847,3847,1,0
3848,3848,1,0
3849,3849,1,0
3850,3850,1,0
3851,3851,1,0
3852,3852,1,0
3853,3853,1,0
3855,3855,1,0
3856,3856,1,0
3857,3857,1,0
3858,3858,1,0
3859,3859,1,0
3861,3861,1,0
3862,3862,1,0
3863,3863,1,0
3864,3864,1,0
3865,3865,1,0
3866,3866,1,0
3867,3867,1,0
3868,3868,1,0
3869,3869,1,0
3870,3870,1,0
3871,3871,1,0
3872,3872,1,0
3873,3873,0,0
3874,3874,1,0
3875,3875,1,0
3876,3876,1,0
3877,3877,1,0
3878,3878,1,0
3879,3879,1,0
3880,3880,1,0
3881,3881,1,0
3882,3882,1,0
3883,3883,1,0
3884,3884,1,0
3885,3885,1,0
3886,3886,1,0
3887,3887,1,0
3888,3888,1,0
3889,3889,1,0
3890,3890,1,0
3891,3891,1,0
3892,3892,1,0
3893,3893,0,0
3894,3894,1,0
3895,3895,1,0
3896,3896,1,0
3897,3897,1,0
3898,3898,1,0
3899,3899,1,0
3900,3900,1,0
3901,3901,1,0
3902,3902,1,0
3903,3903,1,0
3904,3904,1,0
3905,3905,1,0
3906,3906,1,0
3907,3907,1,0
3908,3908,1,0
3909,3909,1,0
3910,3910,1,0
3911,3911,1,0
3912,3912,1,0
3913,3913,1,0
3915,3915,1,0
3916,3916,1,0
3917,3917,1,0
3918,3918,1,0
3919,3919,1,0
3920,3920,1,0
3921,3921,1,0
3922,3922,1,0
3923,3923,1,0
3924,3924,1,0
3925,3925,1,0
3926,3926,1,0
3927,3927,1,0
3928,3928,1,0
3929,3929,1,0
3930,3930,1,0
3931,3931,1,0
3932,3932,1,0
3933,3933,1,0
3934,3934,1,0
3935,3935,1,0
3936,3936,0,0
3937,3937,1,0
3938,3938,0,0
3939,3939,1,0
3940,3940,1,0
3941,3941,1,0
3942,3942,1,0
3943,3943,1,0
3944,3944,1,0
3945,3945,1,0
3946,3946,1,0
3947,3947,0,0
3948,3948,0,0
3949,3949,1,0
3950,3950,1,0
3952,3952,1,0
3953,3953,1,0
3954,3954,1,0
3955,3955,1,0
3956,3956,1,0
3957,3957,1,0
3958,3958,1,0
3959,3959,1,0
3960,3960,1,0
3961,3961,1,0
3962,3962,0,0
3963,3963,1,0
3964,3964,1,0
3965,3965,1,0
3966,3966,1,0
3968,3968,1,0
3969,3969,1,0
3970,3970,1,0
3971,3971,1,0
3973,3973,1,0
3974,3974,1,0
3975,3975,1,0
3977,3977,1,0
3978,3978,1,0
3979,3979,1,0
3980,3980,1,0
3981,3981,1,0
3982,3982,1,0
3983,3983,1,0
3984,3984,1,0
3985,3985,1,0
3986,3986,1,0
3987,3987,1,0
3988,3988,1,0
3989,3989,1,0
3990,3990,1,0
3991,3991,1,0
3992,3992,1,0
3993,3993,0,0
3994,3994,1,0
3995,3995,1,0
3996,3996,1,0
3997,3997,1,0
3998,3998,1,0
3999,3999,0,0
4000,4000,1,0
4001,4001,1,0
4002,4002,1,0
4003,4003,1,0
4005,4005,0,0
4006,4006,1,0
4007,4007,1,0
4008,4008,1,0
4009,4009,1,0
4010,4010,1,0
4011,4011,1,0
4012,4012,1,0
4013,4013,1,0
4014,4014,1,0
4015,4015,1,0
4016,4016,1,0
4017,4017,1,0
4018,4018,1,0
4019,4019,1,0
4020,4020,1,0
4021,4021,1,0
4022,4022,1,0
4023,4023,1,0
4024,4024,0,0
4025,4025,1,0
4026,4026,1,0
4027,4027,1,0
4029,4029,1,0
4031,4031,1,0
4033,4033,1,0
4034,4034,1,0
4035,4035,1,0
4036,4036,1,0
4037,4037,1,0
4038,4038,1,0
4039,4039,1,0
4040,4040,1,0
4042,4042,1,0
4043,4043,1,0
4044,4044,1,0
4045,4045,1,0
4046,4046,1,0
4047,4047,1,0
4048,4048,1,0
4049,4049,1,0
4050,4050,1,0
4051,4051,1,0
