X1,V1,V2,V3,V4,V5,V6,V8,V9,V12,V13,V15,V19,V20,V21,V22,V23,V25,V26,V27,status
7237,13.91,3.87,1.07,1.14,1.06,1.4,0.02,0.02,0.67,7.0,0.08,0,16,77,151,1954,156.32,-1080.1147750489024,0.0063971340839304,0
7238,0.84,0.0,2.19,2.02,1.37,2.62,0.02,0.01,0.2,10.48,0.04,0,73,0,0,1954,78.16,1.0,0.0127942681678608,0
7239,6.26,1.78,1.16,0.92,0.58,0.85,0.02,0.05,0.56,4.72,0.08,0,106,152,126,1953,156.24,-937.8732971716387,0.006400409626216077,0
7241,3.83,0.0,1.26,0.81,0.81,0.7,0.07,0.11,0.21,12.59,0.09,0,0,0,42,1952,175.68,-1.0,0.005692167577413479,0
7242,0.74,0.06,2.36,1.21,1.21,1.1,0.05,0.04,0.07,66.33,0.29,0,0,31,49,1952,566.0799999999999,-2003.5313559322033,0.0017665347654041833,0
7243,4.19,2.32,1.24,1.48,1.17,1.25,0.08,0.28,0.04,26.17,0.11,0,38,71,102,1950,214.5,-330.1610706340378,0.0,0
7244,5.57,2.34,1.18,0.31,0.3,0.52,0.06,0.19,0.27,9.68,0.42,0,6,123,71,1950,819.0,-200.13428085349958,0.001221001221001221,0
7245,102.48,0.0,1.01,1.04,1.04,1.1,0.01,0.41,0.0,482.0,0.01,0,0,0,0,1950,19.5,1.0,0.0,0
7246,2.19,0.81,1.46,0.8,0.74,0.85,0.03,-0.04,0.51,7.1,0.09,1,7,44,55,1950,175.5,-625.0757929561981,0.005698005698005698,0
7248,5.63,0.0,1.18,0.65,0.65,0.9,0.07,0.24,0.11,18.71,0.17,0,0,0,0,1950,331.5,1.0,0.0030165912518853697,0
7250,8.58,0.0,1.12,0.79,0.79,0.39,0.11,0.73,0.01,269.33,0.14,0,1,0,0,1949,272.86,1.0,0.0036648830902294214,0
7251,0.85,0.43,2.18,0.31,0.3,0.82,0.03,0.03,0.13,13.74,0.36,0,2,20,1,1949,701.64,-14.694357358902597,0.0014252323128669973,0
7252,4.86,0.0,1.21,1.13,0.85,2.01,-0.08,-0.4,-0.02,-24.45,-0.02,1,60,0,0,1947,-38.94,1.0,-0.02568053415511043,0
7253,22.64,4.54,1.04,1.18,0.64,2.16,0.02,0.03,0.82,1.96,0.03,0,140,139,0,1947,58.41,-681.6827516096238,0.017120356103406953,0
7254,12.19,0.0,1.08,0.91,0.59,0.92,0.03,0.12,0.55,4.83,0.1,0,73,0,0,1946,194.60000000000002,1.0,0.00513874614594039,0
7255,1.49,0.0,1.67,2.28,1.76,4.9,0.03,0.04,0.02,110.53,0.03,0,48,50,131,1946,58.379999999999995,-1.0,0.017129153819801304,0
7256,2.41,0.0,1.42,2.07,2.04,4.01,0.1,0.23,0.03,75.75,0.16,0,4,0,165,1945,311.2,-1.0,0.003213367609254499,0
7257,0.81,0.0,2.23,2.24,0.92,1.41,0.02,0.01,0.56,2.94,0.15,0,420,0,0,1945,291.75,1.0,0.003427592116538132,0
7258,0.22,0.19,5.62,10.97,2.77,1.68,0.0,0.0,-1.19,20.92,0.08,1,1883,57,32,1944,155.52,-22.633990807843592,0.006430041152263374,0
7259,2.48,0.0,1.4,1.89,1.8,3.55,0.28,0.7,0.0,366.85,0.29,0,12,70,72,1944,563.76,-1.0,0.001773804455796793,0
7260,5.86,2.29,1.17,1.6,0.55,7.31,0.05,0.09,0.44,2.86,0.05,0,158,55,70,1944,97.2,-535.117381405591,0.0102880658436214,0
7261,1.58,0.0,1.63,2.3,2.3,11.24,0.19,0.32,0.02,57.24,0.13,0,0,28,87,1942,252.46,-1.0,0.003961023528479759,0
7262,0.79,0.09,2.26,1.78,1.54,1.1,0.0,-0.02,-0.23,39.37,0.13,1,32,56,111,1941,252.33,-980.7686332350049,0.003963064241271351,0
7263,3.36,0.0,1.3,0.8,0.63,0.68,-0.04,-0.26,-0.09,-9.13,-0.01,1,10,0,0,1941,-19.41,1.0,-0.05151983513652756,0
7264,18.44,2.83,1.05,1.09,0.45,2.16,0.02,0.02,0.55,3.13,0.02,0,103,120,56,1940,38.800000000000004,-2350.3983846542155,0.02577319587628866,0
7265,0.83,0.11,2.21,2.78,2.65,2.17,0.15,0.19,0.01,112.23,0.23,0,17,87,161,1939,445.97,-2867.145536816125,0.0,0
7266,5.1,1.01,1.2,2.07,1.11,27.09,0.03,-0.04,0.82,1.47,0.05,1,205,102,196,1939,96.95,-1411.4252475247526,0.010314595152140279,0
7268,2.16,0.74,1.46,0.64,0.43,0.79,0.03,0.02,0.54,2.96,0.07,0,50,99,82,1938,135.66000000000003,-584.2582808836236,0.007371369600471766,0
7269,3.1,0.0,1.32,1.38,1.2,7.42,0.06,0.17,0.0,265.11,0.04,0,25,0,0,1936,77.44,1.0,0.012913223140495868,0
7273,26.48,8.21,1.04,0.96,0.07,0.47,0.01,0.04,0.57,2.16,0.22,0,505,114,5,1933,425.26,-259.79452450107743,0.0023515026101678972,0
7276,1.54,1.06,1.65,2.11,2.1,3.4,0.17,0.39,0.01,99.52,0.05,0,1,0,75,1930,96.5,-852.8378573470555,0.010362694300518135,0
7277,2.58,0.66,1.39,1.02,0.86,1.03,0.01,0.0,0.87,3.63,0.03,0,36,182,143,1930,57.9,-1617.868105515588,0.017271157167530225,0
7278,0.72,0.0,2.39,3.99,3.16,19.69,0.02,0.0,0.19,5.13,0.08,1,155,93,68,1930,154.4,-1.0,0.0,0
7279,4.37,0.0,1.23,1.41,0.79,5.63,-0.06,-0.36,-0.09,-10.18,-0.08,1,180,0,0,1929,-154.32,1.0,-0.006480041472265423,0
7280,3.38,1.54,1.3,0.7,0.63,0.82,0.03,0.09,0.29,10.49,0.23,0,24,99,0,1928,443.44,-131.22946003996,0.002255096518130976,0
7281,3.44,0.0,1.29,1.41,1.28,52.97,0.05,0.14,0.01,76.41,0.02,0,12,0,0,1928,38.56,1.0,0.025933609958506222,0
7282,72.0,0.01,1.01,1.01,0.76,15.99,0.0,0.28,0.04,41.81,0.01,0,240,573,10,1928,19.28,-1397147.0,0.051867219917012444,0
7283,0.37,0.0,3.74,3.7,1.65,68.56,0.35,0.45,0.01,116.28,0.22,0,91,43,31,1925,423.5,-1.0,0.0023612750885478157,0
7284,0.84,0.68,2.19,1.26,0.51,1.05,0.0,0.0,0.59,92.52,0.4,0,117,26,31,1925,770.0,-54.772602739726,0.0012987012987012987,0
7286,0.73,0.16,2.36,0.77,0.73,0.92,0.34,0.39,0.01,85.39,0.3,0,3,23,29,1924,577.1999999999999,-828.2144341759204,0.0017325017325017327,0
7287,3.87,0.0,1.26,0.74,0.49,0.84,0.03,0.07,0.36,9.59,0.22,0,73,0,134,1924,423.28000000000003,-1.0,0.002362502362502362,0
7288,10.48,0.0,1.1,0.9,0.89,0.78,0.02,0.05,0.08,69.69,0.1,0,3,48,109,1924,192.4,-1.0,0.005197505197505197,0
7289,8.16,1.88,1.12,1.23,1.01,2.17,0.01,0.0,0.89,3.36,0.08,0,93,177,0,1923,153.84,-546.587849544073,0.006500260010400416,0
7290,19.57,0.0,1.05,1.03,0.85,1.29,0.02,0.04,0.68,9.15,0.11,0,60,0,0,1922,211.42,1.0,0.004729921483303377,0
7291,18.01,0.04,1.06,1.06,0.48,1.58,0.02,0.19,0.17,12.4,0.04,0,141,174,86,1922,76.88,-160159.25,0.0,0
7292,4.8,0.64,1.21,1.5,1.5,9.08,0.01,0.04,0.06,87.63,0.02,0,0,98,71,1922,38.44,-3312.2561208677675,0.026014568158168577,0
7294,0.2,0.0,6.04,6.68,6.49,3.82,0.27,0.24,0.0,215.68,0.11,0,13,27,128,1921,211.31,-1.0,0.0,0
7295,4.15,1.25,1.24,1.29,0.9,7.08,0.03,0.01,0.78,1.39,0.04,0,135,194,240,1921,76.84,-1408.297070967742,0.013014055179593961,0
7296,0.27,0.24,4.64,3.03,3.03,1.05,0.02,0.01,0.54,3.32,0.58,0,0,25,42,1920,1113.6,-18.57668257389162,0.0,0
7297,0.74,0.09,2.36,2.13,1.24,2.84,0.01,-0.02,1.2,5.16,0.02,1,83,54,85,1919,38.38,-3583.5775141242943,0.02605523710265763,0
7298,7.16,3.07,1.14,0.54,0.54,0.71,0.05,0.25,0.26,6.78,0.11,0,0,132,79,1919,211.09,-510.782285616321,0.0047373158368468424,0
7299,1.37,0.0,1.73,2.69,2.66,2.61,0.12,0.22,0.02,75.61,0.29,0,4,0,124,1919,556.51,-1.0,0.001796912903631561,0
7300,37.07,23.7,1.03,1.01,1.01,1.21,0.06,0.45,0.63,1.76,0.03,0,0,48,137,1917,57.51,-678.9461908565811,0.01738828029907842,0
7301,1.22,0.3,1.82,1.67,1.6,2.0,0.09,0.12,0.1,19.88,0.04,0,2,22,3,1917,76.68,-796.1098901098901,0.013041210224308814,0
7302,3.07,0.14,1.33,1.82,0.81,9.13,0.06,0.13,0.03,47.84,0.04,0,98,80,43,1917,76.68,-6968.758045112782,0.013041210224308814,0
7303,15.64,0.0,1.06,1.09,0.41,1.39,0.03,0.06,0.76,1.61,0.05,0,262,0,131,1916,95.80000000000001,-1.0,0.0104384133611691,0
7304,21.23,2.04,1.05,1.08,0.3,13.49,-0.01,-0.46,-0.43,-2.19,-0.08,1,483,162,91,1916,-153.28,-1863.5215966386554,-0.006524008350730689,0
7305,1.08,0.37,1.93,1.9,1.88,1.83,0.1,0.14,0.04,42.58,0.15,0,3,81,73,1915,287.25,-842.8808962330207,0.0034812880765883376,0
7306,5.87,2.3,1.17,0.97,0.97,0.98,0.02,0.05,0.35,23.2,0.1,0,0,66,75,1915,191.5,-746.2540691192868,0.005221932114882507,0
7307,9.8,1.92,1.1,1.6,0.5,2.01,0.02,-0.12,1.63,3.12,0.2,1,423,71,146,1913,382.6,-520.7556818181819,0.0026136957658128594,0
7308,9.07,0.0,1.11,1.09,1.09,4.21,0.01,0.03,0.11,12.65,0.05,0,0,0,0,1913,95.65,1.0,0.010454783063251438,0
7309,2.98,0.73,1.34,1.44,1.44,9.27,0.11,0.28,0.02,59.64,0.06,0,0,74,140,1912,114.72,-2397.624911061133,0.008716875871687587,0
7310,6.05,1.2,1.17,1.37,1.36,1.51,0.02,0.06,0.09,63.93,0.1,0,1,99,118,1910,191.0,-1650.4582264957264,0.005235602094240838,0
7311,4.76,2.36,1.21,1.2,0.76,1.32,0.03,0.07,0.36,4.64,0.12,0,206,158,302,1909,229.07999999999998,-511.9856562543774,0.004365287235900122,0
7312,0.65,0.0,2.54,2.43,2.43,7.24,0.34,0.38,0.0,558.36,0.09,0,0,17,0,1908,171.72,-1.0,0.0058234334963894714,0
7313,0.27,0.0,4.71,3.82,2.88,3.43,0.04,0.02,0.01,251.32,0.07,0,89,23,133,1908,133.56,-1.0,0.007487271638215034,0
7314,0.88,0.0,2.14,1.37,1.29,1.24,0.14,0.16,0.03,61.81,0.21,0,10,0,89,1907,400.46999999999997,-1.0,0.002497065947511674,0
7315,2.62,0.09,1.38,1.82,1.82,11.48,0.3,0.85,0.01,106.16,0.11,0,0,9,99,1907,209.77,-12110.153301127215,0.004767125899795013,0
7316,32.81,0.0,1.03,0.95,0.95,0.72,0.04,0.33,0.09,17.51,0.04,0,0,141,114,1907,76.28,-1.0,0.013109596224436287,0
7317,0.16,0.0,7.16,7.79,7.79,17.97,0.19,0.16,0.01,72.25,0.77,0,0,2,87,1906,1467.6200000000001,-1.0,0.0006813752878810591,0
7318,2.1,0.0,1.48,1.59,1.05,3.19,0.08,0.16,0.06,23.47,0.08,0,79,0,0,1905,152.4,1.0,0.006561679790026247,0
7319,28.57,4.1,1.04,2.31,1.1,16.17,0.02,0.16,0.52,3.43,0.04,0,169,0,108,1904,76.16,-778.4760196998122,0.013130252100840336,0
7320,6.47,0.0,1.15,1.3,1.18,1.59,0.01,0.0,0.2,36.99,0.05,0,12,0,0,1902,95.10000000000001,1.0,0.010515247108307044,0
7321,10.45,0.88,1.1,1.09,0.95,1.9,0.03,0.2,0.16,10.78,0.04,0,29,153,156,1900,76.0,-5535.412603305785,0.013157894736842105,0
7322,0.29,0.21,4.39,0.46,0.22,0.94,0.03,0.02,0.18,5.36,0.47,0,166,20,0,1900,893.0,-6.070615034168564,0.0011198208286674132,0
7323,2.19,0.65,1.46,1.64,1.64,21.34,0.11,0.22,0.02,46.64,0.09,0,0,43,196,1900,171.0,-1519.307249736565,0.005847953216374269,0
7324,0.94,0.06,2.07,2.68,2.68,2.17,0.19,0.25,0.03,50.55,0.21,0,0,21,89,1899,398.78999999999996,-4048.305152979066,0.0025075854459740716,0
7325,3.91,2.38,1.26,1.17,0.3,1.12,0.03,0.09,0.35,5.72,0.12,0,206,71,35,1899,227.88,-126.90712976099535,0.004388274530454626,0
7326,1.91,0.0,1.52,2.54,1.96,3.48,0.11,0.23,0.01,145.45,0.14,0,48,0,0,1899,265.86,1.0,0.003761378168961107,0
7327,3.22,0.0,1.31,1.75,0.46,8.74,0.06,0.17,0.05,24.04,0.03,0,111,81,20,1899,56.97,-1.0,0.017553098121818503,0
7328,2.1,0.05,1.48,1.15,1.15,1.4,0.02,0.0,0.1,32.93,0.07,0,0,284,290,1898,132.86,-25575.18432432432,0.007526719855486978,0
7329,1.6,0.65,1.63,2.42,1.61,1.8,0.22,0.41,0.02,72.08,0.24,0,55,35,80,1898,455.52,-569.0613496932515,0.0021952932911837022,0
7330,2.39,1.77,1.42,1.59,0.76,147.2,0.02,0.01,0.77,0.89,0.02,0,171,16,0,1898,37.96,-29.725285270947722,0.026343519494204427,0
7331,6.46,0.39,1.15,0.81,0.81,0.56,0.14,0.71,0.03,52.57,0.1,0,0,67,93,1896,189.60000000000002,-6046.342474916389,0.005274261603375527,0
7332,5.12,1.87,1.2,0.52,0.41,0.54,0.06,0.03,0.79,3.86,0.22,0,30,123,98,1896,417.12,-598.8981818181817,0.002397391637897967,0
7333,0.57,0.0,2.76,2.86,2.83,3.74,0.08,0.04,0.04,35.99,0.08,0,2,11,6,1896,151.68,-1.0,0.0065928270042194086,0
7334,0.25,0.0,4.93,5.69,4.96,5.19,0.03,0.03,0.03,32.41,0.09,0,104,0,42,1896,170.64,-1.0,0.0,0
7335,0.19,0.0,6.18,2.24,2.24,1.3,0.03,0.03,0.01,257.76,0.1,0,0,30,192,1895,189.5,-1.0,0.005277044854881266,0
7336,0.14,0.05,7.92,7.52,7.44,2.28,0.11,0.08,0.01,140.42,0.23,0,5,52,84,1895,435.85,-1528.7515151515154,0.0,0
7338,9.85,4.87,1.1,1.07,0.94,1.24,0.07,0.16,0.44,3.35,0.09,0,31,75,177,1895,170.54999999999998,-576.1133283554227,0.005863383172090297,0
7339,0.91,0.15,2.1,2.73,2.34,1.91,-0.15,-0.29,-0.01,20.71,0.06,1,73,54,294,1894,113.64,-1977.4866666666674,0.008799718409010912,0
7340,2.17,0.0,1.46,0.68,0.63,0.73,0.08,0.15,0.15,6.78,0.04,0,5,0,44,1894,75.76,-1.0,0.013199577613516367,0
7341,2.95,0.99,1.34,1.23,1.07,1.52,0.03,0.05,0.31,4.33,0.03,0,33,118,188,1894,56.82,-1253.8739936680236,0.017599436818021823,0
7342,2.8,0.0,1.36,2.38,1.12,2.2,0.07,0.16,0.05,32.58,0.1,0,111,0,31,1893,189.3,-1.0,0.0052826201796090854,0
7343,9.76,2.82,1.1,1.05,0.78,1.4,0.06,0.23,0.45,2.92,0.06,0,67,166,0,1892,113.52,-800.763223726628,0.008809020436927413,0
7344,6.16,0.23,1.16,0.76,0.71,0.47,0.04,0.18,0.05,35.57,0.08,0,17,317,83,1891,151.28,-10937.51724137931,0.006610259122157588,0
7345,85.34,23.09,1.01,0.93,0.87,0.62,0.02,0.22,0.77,2.58,0.02,0,15,192,156,1890,37.800000000000004,-1610.1314686825983,0.026455026455026454,0
7347,11.33,1.04,1.09,1.71,0.49,22.36,0.03,0.19,0.05,22.57,0.01,0,78,42,20,1889,18.89,-1855.797697600564,0.05293806246691371,0
7349,3.41,1.66,1.29,0.99,0.94,0.97,0.07,0.21,0.16,7.98,0.07,0,10,67,56,1889,132.23000000000002,-485.93035023816213,0.007562580352416243,0
7350,7.85,3.24,1.13,1.22,0.19,1.38,-0.03,-0.5,-0.99,-0.52,-0.02,1,241,75,0,1889,-37.78,-173.23152245165517,-0.026469031233456855,0
7351,1.08,0.0,1.93,10.06,9.1,62.93,0.39,0.39,0.14,5.62,0.44,0,35,3,172,1888,830.72,-1.0,0.0,0
7352,13.62,0.0,1.07,0.94,0.43,0.58,-0.01,-0.16,-0.1,10.74,0.02,1,318,540,158,1888,37.76,-1.0,0.02648305084745763,0
7353,1.36,0.0,1.74,2.16,2.15,2.02,0.05,0.02,0.04,58.47,0.12,0,1,0,0,1886,226.32,1.0,0.0044185224460940265,0
7354,2.07,0.0,1.48,1.19,0.9,1.14,0.06,0.09,0.13,15.41,0.14,0,46,0,0,1885,263.90000000000003,1.0,0.0037893141341417197,0
7355,0.54,0.09,2.84,1.51,1.21,1.11,0.02,0.0,0.24,11.7,0.09,0,32,88,114,1885,169.65,-2090.692190923318,0.0058944886531093425,0
7356,0.4,0.24,3.49,1.55,0.73,1.07,0.01,0.0,0.46,6.9,0.67,0,567,6,61,1885,1262.95,-17.552213283373742,0.0007917969832534938,0
7357,2.48,0.93,1.4,1.78,0.71,3.8,0.01,0.02,0.55,6.03,0.04,0,169,111,75,1884,75.36,-719.0823963133639,0.01326963906581741,0
7358,1.59,0.33,1.63,1.38,1.38,1.3,0.02,0.02,0.07,35.56,0.11,0,0,61,67,1884,207.24,-490.6352704963747,0.004825323296660876,0
7359,6.09,1.35,1.16,1.25,1.03,1.76,0.1,0.27,0.39,3.34,0.06,0,24,57,76,1884,113.03999999999999,-1433.2430472541505,0.008846426043878274,0
7360,2.46,0.0,1.41,1.4,1.13,2.37,0.05,0.08,0.04,33.91,0.05,0,43,0,0,1884,94.2,1.0,0.010615711252653927,0
7361,4.58,3.44,1.22,0.43,0.38,0.61,0.04,0.01,0.63,3.25,0.06,0,7,12,38,1884,113.03999999999999,-95.94281357224551,0.008846426043878274,0
7362,1.17,1.13,1.85,0.34,0.29,0.9,0.01,-0.01,1.1,2.86,0.48,1,33,29,15,1884,904.3199999999999,-6.406716096627601,0.0011058032554847842,0
7363,38.1,26.23,1.03,1.46,1.07,3.67,0.08,0.73,0.5,2.92,0.09,0,74,37,190,1884,169.56,-360.2917041185332,0.005897617362585515,0
7365,5.93,3.13,1.17,1.03,0.74,1.04,0.04,0.03,0.57,3.49,0.09,0,66,98,157,1882,169.38,-582.3960002457605,0.00590388475616956,0
7366,35.23,11.97,1.03,1.13,0.94,1.31,0.04,0.28,0.48,5.45,0.08,0,32,111,0,1882,150.56,-456.9547722867037,0.0066418703506907545,0
7367,4.05,0.0,1.25,1.31,1.04,1.34,0.2,0.96,0.01,130.13,0.19,0,36,0,0,1881,357.39,1.0,0.002798063739891995,0
7368,2.78,0.0,1.36,1.09,1.05,1.28,0.13,0.33,0.05,30.59,0.08,0,4,65,86,1880,150.4,-1.0,0.006648936170212766,0
7369,1.02,0.25,1.98,0.89,0.5,0.92,0.0,0.0,0.59,7.69,0.04,0,120,61,77,1880,75.2,-531.5872808080808,0.013297872340425532,0
7370,1.12,0.8,1.89,2.06,1.7,184.65,0.09,0.14,0.07,13.58,0.11,0,452,122,1,1879,206.69,-42.2013902116402,0.004838163433160772,0
7371,0.7,0.0,2.43,1.13,1.06,1.09,0.04,0.03,0.02,107.73,0.1,0,10,0,104,1879,187.9,-1.0,0.0,0
7372,10.97,0.0,1.09,0.89,0.8,0.84,0.03,-0.09,1.05,3.03,0.12,1,23,0,0,1877,225.23999999999998,1.0,0.004439708755105665,0
7373,0.69,0.27,2.46,2.13,1.82,3.07,0.02,0.03,0.19,14.41,0.12,0,84,143,455,1876,225.12,-1828.6685456187893,0.004442075337597725,0
7374,2.32,0.01,1.43,1.53,1.53,12.84,0.06,0.05,0.01,123.06,0.05,0,0,127,89,1874,93.7,-107212.78321678322,0.010672358591248666,0
7375,13.48,0.0,1.07,1.02,1.02,1.08,0.08,0.8,0.09,19.89,0.15,0,0,11,0,1873,280.95,-1.0,0.0035593521978999824,0
7376,6.93,2.8,1.14,0.96,0.89,0.88,0.01,0.0,1.0,2.78,0.08,1,44,57,371,1872,149.76,-543.0857518796992,0.006677350427350428,0
7377,4.5,0.66,1.22,1.1,1.0,1.22,0.02,0.06,0.09,43.38,0.05,0,17,115,150,1872,93.60000000000001,-3128.319672131147,0.010683760683760682,0
7378,2.49,0.0,1.4,2.35,2.35,2.15,0.07,0.14,0.12,14.22,0.14,0,0,0,22,1872,262.08000000000004,-1.0,0.003815628815628815,0
7379,2.93,0.66,1.34,1.11,1.06,1.43,0.11,0.2,0.01,153.92,0.19,0,11,137,163,1870,355.3,-2370.931139755767,0.0028145229383619475,0
7380,9.5,0.81,1.11,0.97,0.93,0.87,0.08,0.51,0.01,97.04,0.04,0,4,93,70,1870,74.8,-6052.875709042376,0.013368983957219251,0
7381,2.24,0.0,1.45,1.58,1.14,8.11,0.03,0.06,0.04,28.33,0.02,0,53,0,0,1870,37.4,1.0,0.026737967914438502,0
7382,0.96,0.06,2.05,2.8,2.44,6.92,0.06,0.04,0.03,77.39,0.11,0,31,49,147,1869,205.59,-8598.98211382114,0.004864049807870033,0
7384,0.41,0.0,3.43,3.78,2.96,10.27,0.16,0.16,0.0,492.03,0.2,0,84,26,0,1867,373.40000000000003,-1.0,0.0,0
7385,0.51,0.0,2.96,4.96,3.12,26.54,0.02,0.02,0.01,111.13,0.04,0,150,62,130,1866,74.64,-1.0,0.0,0
7387,2.44,0.44,1.41,1.82,0.48,1.68,0.01,0.0,0.54,3.9,0.08,1,685,6,208,1866,149.28,-391.4502643455835,0.00669882100750268,0
7388,10.37,1.2,1.1,1.69,1.51,16.08,0.08,0.61,0.22,5.4,0.06,0,24,72,123,1865,111.89999999999999,-2923.1667045454546,0.008936550491510278,0
7389,19.97,0.0,1.05,1.87,0.83,1.98,0.03,0.03,0.74,1.99,0.05,0,143,0,0,1864,93.2,1.0,0.01072961373390558,0
7390,3.15,0.25,1.32,0.43,0.43,0.83,0.01,0.01,0.28,9.02,0.09,0,0,80,67,1864,167.76,-921.8684242424245,0.005960896518836433,0
7391,3.05,0.0,1.33,1.06,0.68,1.09,0.03,0.04,0.12,45.71,0.1,0,52,0,89,1863,186.3,-1.0,0.0053676865271068165,0
7392,0.37,0.1,3.71,1.98,1.98,1.14,0.07,0.07,0.01,139.58,0.16,0,0,36,29,1863,298.08,-616.0384097035039,0.0033548040794417608,0
7393,3.14,0.49,1.32,1.01,0.8,1.02,0.1,0.26,0.03,43.31,0.08,0,29,68,62,1863,149.04,-1827.808719851577,0.0067096081588835215,0
7396,0.45,0.01,3.21,3.87,3.13,6.52,0.02,0.02,0.04,62.29,0.08,0,71,47,207,1859,148.72,-30551.929773030704,0.006724045185583647,0
7397,1.08,0.43,1.93,2.22,2.09,1.95,0.08,0.09,0.06,23.0,0.09,0,10,51,117,1859,167.31,-1237.7922352090616,0.005976929053852131,0
7398,2.85,1.58,1.35,1.06,0.65,1.12,0.03,0.02,0.54,2.5,0.03,0,62,60,91,1859,55.769999999999996,-557.3601500234412,0.017930787161556393,0
7399,1.16,0.0,1.86,1.31,1.31,1.35,0.17,0.25,0.02,54.06,0.38,0,0,0,1,1858,706.04,1.0,0.0014163503484221859,0
7400,1.92,0.0,1.52,1.75,1.65,3.11,0.07,0.14,0.03,45.08,0.08,0,12,0,0,1858,148.64000000000001,1.0,0.006727664155005381,0
7401,9.58,0.0,1.1,1.11,0.92,4.47,0.03,0.09,0.3,7.13,0.04,0,41,0,0,1858,74.32000000000001,1.0,0.013455328310010763,0
7404,29.08,5.72,1.03,1.24,1.24,3.49,0.06,0.12,0.22,6.27,0.04,0,0,44,137,1856,74.24,-2144.8097874940586,0.013469827586206897,0
7405,5.91,1.85,1.17,1.39,1.19,10.2,0.04,0.02,0.44,2.82,0.03,0,26,62,65,1576,47.28,-953.7740993300993,0.021150592216582064,0
7406,7.0,1.02,1.14,1.03,1.03,1.2,0.09,0.49,0.0,376.1,0.07,0,0,147,152,1855,129.85000000000002,-4073.384244926041,0.007701193685021177,0
7407,0.47,0.16,3.12,3.07,2.05,1.39,-0.09,-0.15,-0.03,19.2,0.14,1,122,68,123,1855,259.70000000000005,-605.1441105769231,0.0038505968425105886,0
7408,2.78,0.0,1.36,1.29,0.26,3.5,0.02,0.05,0.03,48.99,0.05,0,555,0,2,1854,92.7,-1.0,0.010787486515641855,0
7409,2.14,1.1,1.47,0.83,0.71,0.9,0.03,0.0,0.71,2.46,0.09,0,34,104,105,1853,166.76999999999998,-296.68824984539265,0.005996282304970919,0
7410,64.06,0.0,1.02,1.35,1.25,5.5,0.02,0.3,0.2,6.01,0.02,0,13,0,0,1853,37.06,1.0,0.02698327037236913,0
7411,9.85,8.78,1.1,0.26,0.23,0.95,0.01,-0.17,3.14,1.07,0.13,1,3,56,7,1853,240.89000000000001,-12.942933319527853,0.004151272364979866,0
7412,0.77,0.11,2.3,1.94,1.94,3.08,0.21,0.26,0.0,320.8,0.19,0,0,103,206,1852,351.88,-5754.053122529643,0.0028418779129248607,0
7413,1.84,0.0,1.54,1.58,1.34,6.18,0.11,0.21,0.01,125.0,0.06,0,26,87,65,1852,111.11999999999999,-1.0,0.008999280057595394,0
7414,5.52,0.0,1.18,1.05,1.03,1.07,0.05,0.16,0.09,28.93,0.1,0,4,0,0,1852,185.20000000000002,1.0,0.005399568034557235,0
7415,5.4,0.0,1.19,0.75,0.75,0.76,0.08,0.32,0.4,3.26,0.07,0,0,0,0,1851,129.57000000000002,1.0,0.007717835918808365,0
7416,5.0,1.08,1.2,1.27,1.13,110.83,0.04,0.06,0.25,4.07,0.04,0,41,207,198,1851,74.04,-2244.120370370371,0.01350621285791464,0
7417,0.57,0.0,2.75,1.57,1.44,1.42,0.03,0.01,0.11,8.06,0.03,0,17,91,189,1851,55.53,-1.0,0.0,0
7418,10.13,0.0,1.1,1.07,1.07,1.87,0.02,0.12,0.12,11.48,0.01,0,0,0,129,1850,18.5,-1.0,0.05405405405405406,0
7419,0.52,0.0,2.92,4.24,1.15,25.97,0.01,0.0,1.0,3.93,0.05,1,340,0,0,1848,92.4,1.0,0.010822510822510822,0
7420,2.14,1.32,1.47,3.05,1.88,6.11,0.02,0.0,0.91,1.62,0.04,0,152,75,214,1847,73.88,-737.5316924345497,0.01353546291283162,0
7421,20.39,0.51,1.05,1.08,0.88,11.46,0.04,0.48,0.17,6.03,0.02,0,23,109,83,1846,36.92,-21135.476974789915,0.027085590465872156,0
7422,5.42,2.62,1.18,1.0,0.6,0.99,0.02,0.03,0.53,3.82,0.08,0,171,97,233,1846,147.68,-459.99537918414876,0.006771397616468039,0
7423,5.65,2.5,1.18,1.1,1.06,1.06,0.02,0.03,0.58,4.91,0.05,0,6,0,129,1845,92.25,-292.62073898305084,0.01084010840108401,0
7424,45.09,0.0,1.02,1.06,1.06,8.21,0.05,0.44,0.41,2.47,0.02,0,0,0,130,1844,36.88,-1.0,0.027114967462039043,0
7425,12.56,0.0,1.08,1.09,1.09,3.91,0.05,0.44,0.03,36.42,0.03,0,0,173,106,1844,55.32,-1.0,0.0,0
7426,2.88,0.0,1.35,1.6,1.06,6.48,0.05,0.15,0.07,16.25,0.05,0,92,0,0,1843,92.15,1.0,0.010851871947911014,0
7427,7.87,5.83,1.13,1.59,1.59,1.18,0.16,0.9,0.06,21.98,0.24,0,0,28,90,1843,442.32,-159.4362270222681,0.0022608066558147946,0
7428,0.78,0.0,2.27,2.3,2.3,6.89,-0.07,-0.14,-0.03,-26.79,-0.05,1,0,108,133,1842,-92.10000000000001,-1.0,-0.010857763300760043,0
